scenario,group,seed,pop,trait,n_gwas,rg,frac_shared_causal,n_pop,n_trait,rho_pheno,h2,method,phi_mode,phi,corr,time_s
rgfrac_rg0.0_f0.75,rg_frac_grid,6,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8670145152854157,49.7
rgfrac_rg0.0_f0.75,rg_frac_grid,6,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8183976003613026,71.5
rgfrac_rg0.0_f0.75,rg_frac_grid,6,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8449696510457603,49.7
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9254144111906386,73.4
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9375078392184089,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9127003054276559,73.4
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9342841332917832,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8279874276236193,73.4
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8854516762019135,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7991333930320736,73.4
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8509211902378145,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9319122026225536,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9301856636868211,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9211219174785951,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9322277555599626,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8549447531743646,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8765414352065506,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8299273242180932,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,7,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8623574542569001,49.1
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9234047366729762,74.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9462428174126687,49.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9162126792682451,74.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9333412526136734,49.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8284043982688182,74.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8863517804846205,49.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.8137158274666202,74.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8627666164458733,49.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.933661337679738,70.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.946495774659836,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9211768068309991,70.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9287809722888463,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8654488013853598,70.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8852536381536933,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8373871628031685,70.6
rgfrac_rg0.0_f0.75,rg_frac_grid,8,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8566241318327104,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9191195184844227,73.7
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9385563241210352,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.9120911682620615,73.7
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9429639264965312,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.795714636597086,73.7
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.847943965069279,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,auto,auto,0.7950080120360588,73.7
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8751121943076143,50.0
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9261395102262736,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,0,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9358307240344348,50.1
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.9242199161450132,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EUR,1,20000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9475604071946696,50.1
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.8224944908054053,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,0,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8533921659213323,50.1
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx,fixed,0.01,0.840670285168334,70.8
rgfrac_rg0.0_f0.75,rg_frac_grid,9,EAS,1,3000,0.0,0.75,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8781078800360804,50.1
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9133732548724225,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9363881051550906,50.1
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9159402299275297,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9441584291613497,50.1
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.8095802741471971,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8808870013604722,50.1
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.7979990209683482,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8588019362900907,50.1
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9216967544964654,71.7
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9374514562863739,49.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9284412221154688,71.7
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9463293089299193,49.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8508564329438475,71.7
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8860248741044763,49.9
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8296584039380623,71.7
rgfrac_rg0.0_f1.00,rg_frac_grid,1,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8823107001876633,49.9
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9143677227584477,73.3
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9330725811143369,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9065532989908707,73.3
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9319940931037284,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.7786987813598231,73.3
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8382026663720215,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.7921242431488701,73.3
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8575715208024642,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9234133841656484,70.7
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9340932124101939,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9180117544341494,70.7
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9327698627450289,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8077629368803068,70.7
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8521723417290786,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8254145380070957,70.7
rgfrac_rg0.0_f1.00,rg_frac_grid,10,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.869887016104435,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9194590198881663,73.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9388205665234967,50.8
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9232051488209612,73.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9393660303926014,50.8
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.8158968929704,73.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8796771728790195,50.8
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.8182823058750818,73.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.857547193781731,50.8
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9270277405718934,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9392398090454929,50.4
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9288034634807202,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9392810532441312,50.4
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8496775630036602,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8747913515701774,50.4
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8401228360892893,72.9
rgfrac_rg0.0_f1.00,rg_frac_grid,11,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8601707302162236,50.4
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9187226093132882,73.8
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9321701408857566,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9123478641516091,73.8
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9387189828445516,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.8108027920719661,73.8
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8700689824139022,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.805879099032765,73.8
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8535126066118691,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9252796062657135,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.933232142217574,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9210984068200753,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9332306938166118,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8333151591547915,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8637391104992158,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8377687425685193,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,12,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8572523878229694,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9085915707703685,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9366113776716151,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9155030217080141,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9359279344073258,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.787939569027366,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8718911083874386,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.785369123038057,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8724716642985452,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9189908480817085,70.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.937781275527913,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9254753838036147,70.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9389225919619874,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.822643624900995,70.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.880351929966949,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8213970033738468,70.1
rgfrac_rg0.0_f1.00,rg_frac_grid,13,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8733223043996992,49.1
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9112761195434916,74.7
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9389897036366803,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9187682158987313,74.7
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.941978653018182,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.7805191821736082,74.7
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8817888524226326,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.7923175923559534,74.7
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8366833238361975,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9207965263518637,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9375759428734592,49.5
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9284520710903024,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9468305622499952,49.5
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8173784396680198,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.877433603260086,49.5
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8191911732045989,72.8
rgfrac_rg0.0_f1.00,rg_frac_grid,14,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8437468311332476,49.5
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9184651419981468,73.6
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9497406855215467,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9109864366028474,73.6
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9327208099942019,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.8127936831706067,73.6
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8797566866131584,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.7794920177301015,73.6
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.8421926801499584,49.8
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9297565094416766,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.9474563561288533,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.9199150468112672,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.930005276897538,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8444738861677108,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,0,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8733331852852478,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx,fixed,0.01,0.8091570221654251,71.3
rgfrac_rg0.0_f1.00,rg_frac_grid,15,EAS,1,3000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,fixed,0.01,0.8421004510281159,49.7
rgfrac_rg0.0_f1.00,rg_frac_grid,16,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9170896797413456,74.0
rgfrac_rg0.0_f1.00,rg_frac_grid,16,EUR,0,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9422141694436054,49.9
rgfrac_rg0.0_f1.00,rg_frac_grid,16,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx,auto,auto,0.9209605585345457,74.0
rgfrac_rg0.0_f1.00,rg_frac_grid,16,EUR,1,20000,0.0,1.0,2,2,0.0,0.5,prscsx_mt,auto,auto,0.9442214270360552,49.9
