scenario,group,rg,frac_shared_causal,pop,trait,phi_mode,seed,corr_prscsx,corr_prscsx_mt,delta
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,22,0.6158963980778498,0.45092491863017914,-0.16497147944767065
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,23,0.6932165592283509,0.5229751304706282,-0.17024142875772275
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,24,0.5902691110017032,0.4547599280946122,-0.13550918290709102
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,25,0.627478960304086,0.43071878574129,-0.196760174562796
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,26,0.6164791685183202,0.4260290108442195,-0.19045015767410067
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,27,0.6328526562423146,0.521589054951838,-0.11126360129047652
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,28,0.6289146901770901,0.466449810919917,-0.16246487925717312
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,29,0.6453283183425884,0.44453550708152184,-0.20079281126106657
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,3,0.6513576910275864,0.4938087590872765,-0.15754893194030994
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,30,0.6352914388700293,0.545008919292539,-0.09028251957749023
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,4,0.6357223592326321,0.431555479413046,-0.2041668798195861
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,5,0.640537998261031,0.4696151327259447,-0.1709228655350863
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,6,0.568759662492117,0.39008016302238313,-0.17867949946973383
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,7,0.619103701210442,0.4966666982359986,-0.12243700297444338
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,8,0.6255841497555384,0.45637538385507553,-0.1692087659004629
h2_0.1,h2_sweep,0.6,1.0,EUR,1,fixed,9,0.6265225534093254,0.5140195080037862,-0.11250304540553924
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,1,0.918201784609437,0.9390274540069725,0.020825669397535496
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,10,0.9043472492819292,0.9211664254418495,0.016819176159920235
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,11,0.9180101144591551,0.9241456514064662,0.00613553694731106
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,12,0.9101029739992961,0.9156699475953307,0.005566973596034641
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,13,0.8992443783520836,0.9195539132728621,0.02030953492077847
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,14,0.8988549474845897,0.923971678194275,0.02511673070968523
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,15,0.9148676793689484,0.9287260560687953,0.013858376699846908
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,16,0.9196935281307115,0.9295698061199608,0.009876277989249282
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,17,0.9121814419189453,0.9195147876340727,0.007333345715127337
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,18,0.9034856001431188,0.9197883364609366,0.016302736317817756
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,19,0.9138509336962485,0.9270883291403831,0.013237395444134603
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,2,0.9195498921884243,0.9303650173583832,0.010815125169958861
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,20,0.911180975194734,0.9201919457274781,0.009010970532744134
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,21,0.9095148986052576,0.9120763214907606,0.002561422885502984
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,22,0.9182797703440537,0.9220023234471209,0.0037225531030671277
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,23,0.9142822842175684,0.9258906615491774,0.011608377331609021
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,24,0.9100712364049159,0.9165412576053159,0.006470021200399967
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,25,0.907722965204874,0.9146693115389546,0.006946346334080533
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,26,0.9080946731743652,0.9176380147972752,0.00954334162291004
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,27,0.9106393615911286,0.9201254051681821,0.009486043577053516
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,28,0.9201204330194552,0.9259917633355784,0.005871330316123191
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,29,0.910966409256737,0.918602892428423,0.0076364831716859705
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,3,0.9156980653256909,0.9371802230750097,0.02148215774931883
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,30,0.9099756518240654,0.9278844921439336,0.01790884031986828
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,4,0.9172759450652476,0.921854836189333,0.0045788911240853825
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,5,0.9196648297653844,0.9337396852614379,0.014074855496053473
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,6,0.9176011441301467,0.9286727130166572,0.011071568886510508
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,7,0.9235388237582125,0.9315010130417435,0.007962189283530985
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,8,0.917225132900272,0.9368385968331588,0.019613463932886877
h2_0.3,h2_sweep,0.6,1.0,EAS,0,auto,9,0.9183414280207389,0.9217960947057438,0.0034546666850048258
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,1,0.8106854403978423,0.7821698670835039,-0.028515573314338405
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,10,0.8466223362472818,0.7928797293876975,-0.05374260685958432
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,11,0.8283829128775917,0.770905996980261,-0.05747691589733073
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,12,0.8185789766790907,0.7568049492931437,-0.06177402738594706
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,13,0.847024587927749,0.8345962382116214,-0.012428349716127607
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,14,0.8370183251150493,0.7690557952253059,-0.06796252988974338
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,15,0.801015027998201,0.7890766334653438,-0.011938394532857166
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,16,0.8312710601136389,0.7748961527999394,-0.05637490731369954
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,17,0.8558536781821566,0.8044082144199427,-0.05144546376221393
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,18,0.8365540511639832,0.782041769227736,-0.05451228193624713
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,19,0.8360837927944796,0.8080897954671509,-0.027993997327328768
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,2,0.8218003977782274,0.7640363502807493,-0.0577640474974781
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,20,0.8561244891608577,0.8177715128237052,-0.03835297633715251
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,21,0.8406903178430054,0.778795607576757,-0.061894710266248376
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,22,0.848524753013515,0.8059825980097332,-0.04254215500378189
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,23,0.8439532702157692,0.8265836076909668,-0.01736966252480232
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,24,0.8243787051424172,0.7680517532255566,-0.056326951916860546
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,25,0.824862116471805,0.7565165994094202,-0.06834551706238479
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,26,0.7908456518890247,0.7262620855910112,-0.06458356629801343
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,27,0.8482320933419294,0.8264565920939707,-0.021775501247958684
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,28,0.8402694650480125,0.8087670743825754,-0.03150239066543703
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,29,0.8420868871042756,0.8099067677532188,-0.0321801193510568
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,3,0.8279500535631725,0.7747569155755615,-0.05319313798761105
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,30,0.8425532229040544,0.8102432321491597,-0.03230999075489471
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,4,0.8476831698176145,0.8082131876973073,-0.03946998212030717
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,5,0.8311708750030034,0.794472155934318,-0.03669871906868538
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,6,0.8335997155588031,0.7942557471220094,-0.039343968436793664
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,7,0.8569604514313331,0.816838350628161,-0.040122100803172134
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,8,0.8507159410895992,0.8132775680037289,-0.03743837308587039
h2_0.3,h2_sweep,0.6,1.0,EAS,1,auto,9,0.8269392287606957,0.7879362352987972,-0.039002993461898505
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,1,0.9095670467640792,0.9308797000619308,0.02131265329785159
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,10,0.9098257878635618,0.9218953872683427,0.012069599404780917
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,11,0.9140120967638532,0.9167900892826295,0.0027779925187763066
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,12,0.9141782257994562,0.9141226463463071,-5.557945314904611e-05
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,13,0.902964147103418,0.9188763093156669,0.015912162212248893
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,14,0.9017155453155088,0.9207853549298093,0.019069809614300492
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,15,0.9119216450869096,0.9375699234804014,0.025648278393491708
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,16,0.9121973734034068,0.9206935017102982,0.008496128306891393
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,17,0.9124665115493226,0.9240579242808561,0.011591412731533524
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,18,0.9059993800449907,0.9114661668201328,0.005466786775142118
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,19,0.9128739521630367,0.9221525262939638,0.009278574130927142
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,2,0.9219436743157927,0.9331755043307907,0.011231830014997946
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,20,0.9262213985501558,0.9424547162908145,0.016233317740658615
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,21,0.9089421466471616,0.9215229542199469,0.012580807572785346
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,22,0.9166299120694752,0.9229506298699717,0.006320717800496478
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,23,0.9114389045051238,0.9220648070143784,0.010625902509254659
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,24,0.9071490756000165,0.9132780402711,0.006128964671083592
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,25,0.9083147252728521,0.9154227143469551,0.007107989074103038
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,26,0.9032660167418407,0.9090942097816513,0.005828193039810636
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,27,0.9125811756098481,0.9230095129754434,0.010428337365595342
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,28,0.9163252437373104,0.9144039403824274,-0.0019213033548829417
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,29,0.9062870342954887,0.9158714794333153,0.009584445137826525
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,3,0.9202482933674696,0.9358976999385897,0.015649406571120128
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,30,0.9082569423166242,0.9216738076235994,0.013416865306975168
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,4,0.9162735063360988,0.926498545979814,0.010225039643715128
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,5,0.9188386190949241,0.9241905483502603,0.005351929255336119
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,6,0.9120091234430089,0.9265121874086454,0.014503063965636498
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,7,0.9231069175513474,0.9354708488251555,0.012363931273808082
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,8,0.9220533397068268,0.9306327102854263,0.008579370578599477
h2_0.3,h2_sweep,0.6,1.0,EUR,0,auto,9,0.9233364685016726,0.939647221482044,0.016310752980371435
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,1,0.8446469763668646,0.824328295038861,-0.02031868132800363
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,10,0.8411870851474461,0.7962028768110591,-0.044984208336387055
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,11,0.8324072498583701,0.7834153350998163,-0.0489919147585538
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,12,0.8398978114834385,0.8207646954218122,-0.019133116061626265
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,13,0.8335527145049267,0.8073231526717604,-0.02622956183316638
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,14,0.845087154715445,0.8036296491403475,-0.04145750557509753
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,15,0.8164539308393393,0.8020999796017054,-0.014353951237633833
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,16,0.8702995793322063,0.8302746551761364,-0.04002492415606984
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,17,0.8301604305148169,0.7952830273957816,-0.03487740311903531
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,18,0.8285040858553171,0.7513664730357263,-0.07713761281959075
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,19,0.8515645262130164,0.8088162416278727,-0.04274828458514368
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,2,0.8384963145575022,0.7850059453392009,-0.053490369218301304
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,20,0.8188683671078372,0.7749231831535972,-0.043945183954239964
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,21,0.8365291410269412,0.7921127259328186,-0.04441641509412264
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,22,0.8429218990728202,0.8010694691831882,-0.041852429889632004
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,23,0.8691437766953575,0.8338450190579036,-0.035298757637453826
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,24,0.8205263107175258,0.7637824090563821,-0.056743901661143736
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,25,0.8205461876096927,0.7724711359564749,-0.04807505165321779
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,26,0.8268378978889503,0.788587194138464,-0.03825070375048634
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,27,0.8227778346892212,0.7979381649508331,-0.024839669738388026
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,28,0.83246938933939,0.7883401984244133,-0.04412919091497669
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,29,0.85918072416848,0.8156025968895552,-0.04357812727892485
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,3,0.846637062627373,0.7976567422407765,-0.0489803203865965
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,30,0.8309642408256216,0.7946667605922725,-0.03629748023334911
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,4,0.8297424189407998,0.7618664708559731,-0.06787594808482666
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,5,0.848773409467141,0.8146770951921566,-0.034096314274984385
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,6,0.822402961092336,0.7759789842396896,-0.04642397685264643
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,7,0.8477555134340654,0.8254597592613898,-0.022295754172675597
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,8,0.8474075994468121,0.7956838273000696,-0.05172377214674251
h2_0.3,h2_sweep,0.6,1.0,EUR,1,auto,9,0.8236845008096023,0.7909238032665302,-0.03276069754307209
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,1,0.9252862628313102,0.9421610957999859,0.016874832968675646
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,10,0.911863496194598,0.9249875304026919,0.013124034208093827
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,11,0.9236876754653834,0.9261574811998382,0.0024698057344547664
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,12,0.9163563100050299,0.9100770107309318,-0.0062792992740980935
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,13,0.9068246508440336,0.925996153628372,0.019171502784338323
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,14,0.9101929494383553,0.9221001415269817,0.01190719208862645
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,15,0.9229411966927531,0.9217704151843742,-0.0011707815083789042
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,16,0.9294656793428946,0.9273730429918635,-0.002092636351031074
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,17,0.9210912091585016,0.9191317102318457,-0.0019594989266559226
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,18,0.9080760548153614,0.912986027971013,0.00490997315565167
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,19,0.9214868150999317,0.9269543149535613,0.005467499853629598
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,2,0.9293071675107917,0.921776103538771,-0.007531063972020635
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,20,0.9208223008359641,0.9216328650675099,0.0008105642315457962
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,21,0.9159859254259337,0.90549220947002,-0.010493715955913752
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,22,0.9243639220975872,0.9192735711322569,-0.005090350965330281
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,23,0.9207233960912822,0.9238481819108606,0.003124785819578424
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,24,0.9171562556514495,0.9199075147619983,0.0027512591105487427
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,25,0.9128102597169679,0.9187305525008705,0.005920292783902603
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,26,0.9135531447616831,0.9145457052308055,0.0009925604691223278
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,27,0.9189005042336517,0.9193494970793249,0.00044899284567323505
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,28,0.9244011634635251,0.9234928934618354,-0.0009082700016896927
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,29,0.9184663749793489,0.9197571812893784,0.0012908063100295353
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,3,0.9267241272244079,0.932210179393898,0.005486052169490163
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,30,0.9214184750261216,0.926132060885279,0.0047135858591573765
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,4,0.9224665508319325,0.9211559460827102,-0.0013106047492222883
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,5,0.9286480505578524,0.9349661198149284,0.006318069257076009
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,6,0.9217614179785026,0.9223665363435289,0.0006051183650263026
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,7,0.9302304294667428,0.9228927168002882,-0.0073377126664546655
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,8,0.9254745562310392,0.9307322932614056,0.005257737030366361
h2_0.3,h2_sweep,0.6,1.0,EAS,0,fixed,9,0.9270795063934522,0.9178003472318685,-0.009279159161583617
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,1,0.8151498917519269,0.7875594663683978,-0.02759042538352907
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,10,0.8460044854294118,0.8021744684387428,-0.04383001699066891
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,11,0.8251313251503931,0.7840087594083542,-0.041122565742038875
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,12,0.8084036738117657,0.7603625420237483,-0.04804113178801739
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,13,0.8326947581327492,0.8267342112014046,-0.0059605469313446235
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,14,0.8360035752942423,0.7721938467181474,-0.0638097285760949
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,15,0.8062708941452698,0.7689652843201739,-0.0373056098250959
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,16,0.8295953575372474,0.7750316769328732,-0.05456368060437422
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,17,0.853600739720033,0.7705345417891487,-0.08306619793088432
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,18,0.8382686172776191,0.7775305451133409,-0.06073807216427829
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,19,0.8335444786458283,0.7923060466029272,-0.04123843204290101
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,2,0.8271733848402385,0.7398749949575812,-0.08729838988265726
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,20,0.8471302148609513,0.8133268740092885,-0.03380334085166281
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,21,0.8370622246879644,0.7747768704629248,-0.06228535422503967
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,22,0.8404127912663965,0.7999006823663791,-0.04051210890001733
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,23,0.8375847395746484,0.8038247180160198,-0.03376002155862856
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,24,0.8268037381398852,0.7728211646751925,-0.05398257346469271
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,25,0.8220297419962356,0.7436180008894161,-0.07841174110681948
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,26,0.7857008627460131,0.7292316229292659,-0.05646923981674723
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,27,0.8469152445810372,0.814215480663998,-0.032699763917039215
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,28,0.8395749121050952,0.8001589446005695,-0.039415967504525695
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,29,0.8364107738091012,0.8185413809638807,-0.01786939284522049
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,3,0.8253299626037369,0.766480861555588,-0.05884910104814889
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,30,0.8329929902427321,0.7970246841305364,-0.0359683061121957
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,4,0.8438980719209659,0.8126602161284565,-0.031237855792509372
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,5,0.8317731880649224,0.7884604017486767,-0.04331278631624569
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,6,0.8357101018615942,0.782428311091319,-0.05328179077027517
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,7,0.851584225858979,0.7967587518913777,-0.05482547396760129
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,8,0.8435580852324296,0.7996165299797133,-0.04394155525271626
h2_0.3,h2_sweep,0.6,1.0,EAS,1,fixed,9,0.8195891889844036,0.7723630699419723,-0.047226119042431236
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,1,0.9169658523734888,0.9312855623016105,0.014319709928121704
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,10,0.9159010869625419,0.9198926369831045,0.0039915500205626175
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,11,0.9193522912682912,0.9205495789081641,0.0011972876398729237
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,12,0.9190801070400504,0.9130843020386146,-0.005995805001435817
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,13,0.9119452955440329,0.9229280805227892,0.010982784978756266
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,14,0.9132332996296193,0.9176269803193932,0.00439368068977386
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,15,0.9254631211017427,0.9372896947543867,0.011826573652644057
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,16,0.9191471347345965,0.9205916300715532,0.0014444953369566749
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,17,0.9211421769513373,0.9191664599650565,-0.00197571698628074
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,18,0.915111435866274,0.9104231657567988,-0.0046882701094751456
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,19,0.9185016351886137,0.9179954372494602,-0.0005061979391535187
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,2,0.9303379936228868,0.9287592435772031,-0.0015787500456837522
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,20,0.9331730899623559,0.9412530982212864,0.008080008258930516
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,21,0.9150873921533051,0.9203192528610921,0.005231860707786917
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,22,0.9240501770737418,0.9279095646805572,0.0038593876068153676
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,23,0.9193994158141996,0.9266573655949834,0.007257949780783757
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,24,0.9161175433977922,0.9096476326087827,-0.006469910789009492
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,25,0.9161449802322703,0.9283429936041546,0.012198013371884309
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,26,0.9101318395126731,0.9123257651200233,0.002193925607350211
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,27,0.9221739861651407,0.92252753929374,0.0003535531285993043
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,28,0.92354074054152,0.908162305247983,-0.015378435293536996
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,29,0.9154585296253178,0.9200318949213625,0.004573365296044685
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,3,0.9285586391320945,0.935371605715084,0.006812966582989577
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,30,0.9160368935459432,0.91548965005639,-0.0005472434895531508
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,4,0.9245009021072546,0.9157711714171233,-0.008729730690131277
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,5,0.9251425643672374,0.9256150354711871,0.0004724711039496565
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,6,0.9173131411641214,0.9217828386397141,0.004469697475592671
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,7,0.929115087973927,0.9290134583184785,-0.00010162965544846525
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,8,0.9284104507410962,0.9235440325938116,-0.004866418147284612
h2_0.3,h2_sweep,0.6,1.0,EUR,0,fixed,9,0.9308362154376947,0.9320542710641272,0.0012180556264325126
h2_0.3,h2_sweep,0.6,1.0,EUR,1,fixed,1,0.8458857089028954,0.8231139483094567,-0.02277176059343866
h2_0.3,h2_sweep,0.6,1.0,EUR,1,fixed,10,0.8336143334097378,0.7973518106754438,-0.03626252273429398
